Time_s,Filtered_Signal
0,0.150751798470653
0.0100034814385151,0.167145811032076
0.0200069628770302,0.168223796953941
0.0300104443155452,0.155759810019958
0.0400139257540603,0.131527904013831
0.0500174071925754,0.0973021327192686
0.0600208886310905,0.0548565499199772
0.0700243700696056,0.00596520939966374
0.0800278515081207,-0.0475978350579651
0.0900313329466357,-0.104058529669202
0.100034814385151,-0.161642820650341
0.110038295823666,-0.218576654217675
0.120041777262181,-0.278283959345483
0.130045258700696,-0.327968483259866
0.140048740139211,-0.364259278650807
0.150052221577726,-0.38630287532089
0.160055703016241,-0.395627978851078
0.170059184454756,-0.39545673923694
0.180062665893271,-0.389677215276782
0.190066147331787,-0.381783172854123
0.200069628770302,-0.37409510215469
0.210073110208817,-0.367478139340891
0.220076591647332,-0.361588913460252
0.230080073085847,-0.355486643603863
0.240083554524362,-0.3483239964104
0.250087035962877,-0.339841411601413
0.260090517401392,-0.330508347557472
0.270093998839907,-0.3213207241417
0.280097480278422,-0.313399559368022
0.290100961716937,-0.307587630199466
0.300104443155452,-0.304201620261322
0.310107924593968,-0.303004982760355
0.320111406032483,-0.303372363599732
0.330114887470998,-0.304552491185498
0.340118368909513,-0.305916897034138
0.350121850348028,-0.307107997644754
0.360125331786543,-0.308054836030969
0.370128813225058,-0.308877826097347
0.380132294663573,-0.309734999198715
0.390135776102088,-0.310671688216355
0.400139257540603,-0.31152979760822
0.410142738979118,-0.311952664331537
0.420146220417633,-0.311486757743319
0.430149701856148,-0.3097405733629
0.440153183294664,-0.306533391582181
0.450156664733179,-0.301970129025087
0.460160146171694,-0.296412170146254
0.470163627610209,-0.290357203716672
0.480167109048724,-0.284273241414162
0.490170590487239,-0.278445958477256
0.500174071925754,-0.272894509982129
0.510177553364269,-0.267389231837463
0.520181034802784,-0.26156868350811
0.530184516241299,-0.255114836985991
0.540187997679814,-0.247919561951329
0.550191479118329,-0.240175332886541
0.560194960556845,-0.232351082447958
0.57019844199536,-0.225059159198494
0.580201923433875,-0.218860220916764
0.59020540487239,-0.214072687659677
0.600208886310905,-0.210649976485688
0.61021236774942,-0.208169480070845
0.620215849187935,-0.205947619399933
0.63021933062645,-0.203257900626397
0.640222812064965,-0.199591582670899
0.65022629350348,-0.194879178706211
0.660229774941995,-0.18959846661097
0.67023325638051,-0.184727303477227
0.680236737819025,-0.181540055882907
0.690240219257541,-0.181280979879925
0.700243700696056,-0.184774533559718
0.710247182134571,-0.192053611646178
0.720250663573086,-0.202097900273135
0.730254145011601,-0.21276537349117
0.740257626450116,-0.22096300170906
0.750261107888631,-0.223043625820665
0.760264589327146,-0.215354428630024
0.770268070765661,-0.19482312850345
0.780271552204176,-0.15946634254498
0.790275033642691,-0.108736795675496
0.800278515081207,-0.0436715444609665
0.810281996519722,0.0331594557260172
0.820285477958237,0.117882491749036
0.830288959396752,0.205689278711732
0.840292440835267,0.291293576848309
0.850295922273782,0.369411851128798
0.860299403712297,0.435205486316711
0.870302885150812,0.484638412507712
0.880306366589327,0.514732609664773
0.890309848027842,0.52373386220062
0.900313329466357,0.511215415100688
0.910316810904872,0.478137013542477
0.920320292343388,0.426845582833774
0.930323773781903,0.360972490028133
0.940327255220418,0.285178527183618
0.950330736658933,0.20473516949918
0.960334218097448,0.12499269866046
0.970337699535963,0.0508353111452381
0.980341180974478,-0.0137685475301009
0.990344662412993,-0.0660482457663351
1.00034814385151,-0.104531673482457
1.01035162529002,-0.12900062975979
1.02035510672854,-0.140353394950427
1.03035858816705,-0.140407959917998
1.04036206960557,-0.13164852400409
1.05036555104408,-0.116909160098636
1.0603690324826,-0.0990151475389714
1.07037251392111,-0.0804400326613666
1.08037599535963,-0.0630487106166028
1.09037947679814,-0.0479743560448284
1.10038295823666,-0.0356394614538733
1.11038643967517,-0.0259000405240447
1.12038992111369,-0.018274128230295
1.1303934025522,-0.0122064472438547
1.14039688399072,-0.00731395015354233
1.15040036542923,-0.00355195963988877
1.16040384686775,-0.00124757151287683
1.17040732830626,-0.000977720709190264
1.18041080974478,-0.00332230003172364
1.19041429118329,-0.00857595266824789
1.20041777262181,-0.0165268264053371
1.21042125406032,-0.026392397427663
1.22042473549884,-0.0369488063772945
1.23042821693735,-0.0468213820745988
1.24043169837587,-0.0548427648233356
1.25043517981439,-0.06035247982213
1.2604386612529,-0.0633268876673958
1.27044214269142,-0.0642952206569158
1.28044562412993,-0.0640870143119443
1.29044910556845,-0.0635185424200139
1.30045258700696,-0.0631319787258174
1.31045606844548,-0.0630632242061231
1.32045954988399,-0.0630624286546649
1.33046303132251,-0.0626450021841053
1.34046651276102,-0.0613157716618644
1.35046999419954,-0.0587862510185488
1.36047347563805,-0.055103591452929
1.37047695707657,-0.0506419548739134
1.38048043851508,-0.0459669818292227
1.3904839199536,-0.0416398652255791
1.40048740139211,-0.0380462956983369
1.41049088283063,-0.0353114520607481
1.42049436426914,-0.0333162535248646
1.43049784570766,-0.0317889395765793
1.44050132714617,-0.0304255722121761
1.45050480858469,-0.028994797018519
1.4605082900232,-0.0273984069881542
1.47051177146172,-0.0256796638854721
1.48051525290023,-0.0239865416644354
1.49051873433875,-0.0225026131964083
1.50052221577726,-0.0213603672642624
1.51052569721578,-0.0205607624510969
1.52052917865429,-0.0199365362258578
1.53053266009281,-0.0191979880537396
1.54053614153132,-0.0180745098629172
1.55053962296984,-0.0165167185738297
1.56054310440835,-0.0148743570835181
1.57054658584687,-0.0139453781183142
1.58055006728538,-0.0148243561730153
1.5905535487239,-0.0185559392149919
1.60055703016241,-0.0256837623733924
1.61056051160093,-0.035836740520634
1.62056399303944,-0.0474938380403866
1.63056747447796,-0.0580182861986693
1.64057095591647,-0.0639714238718566
1.65057443735499,-0.0616363411105497
1.6605779187935,-0.047633824952231
1.67058140023202,-0.019507898209221
1.68058488167053,0.0238187705970114
1.69058836310905,0.0817877082475899
1.70059184454756,0.152183017918014
1.71059532598608,0.231349681594486
1.72059880742459,0.314613636471198
1.73060228886311,0.396817295558875
1.74060577030162,0.472853425327993
1.75060925174014,0.53809184622862
1.76061273317865,0.588649584836837
1.77061621461717,0.621528651148745
1.78061969605568,0.634694899435681
1.7906231774942,0.62716915780983
1.80062665893271,0.599154822741098
1.81063014037123,0.552165981990844
1.82063362180974,0.489077978354846
1.83063710324826,0.41401608290348
1.84064058468678,0.33203340430595
1.85064406612529,0.248597718067382
1.86064754756381,0.168979899272915
1.87065102900232,0.0976752837145279
1.88065451044084,0.0379737271416017
1.89065799187935,-0.0082589162788066
1.90066147331787,-0.0405816467967195
1.91066495475638,-0.0597941564074599
1.9206684361949,-0.0676198930863455
1.93067191763341,-0.0663174070435591
1.94067539907193,-0.0582894828966751
1.95067888051044,-0.0457661034632899
1.96068236194896,-0.0306230827541733
1.97068584338747,-0.014350303843953
1.98068932482599,0.00187832315478992
1.9906928062645,0.0171141260062188
2.00069628770302,0.0305837619607911
2.01069976914153,0.0416910662946707
2.02070325058005,0.0500417275504861
2.03070673201856,0.0554537353467656
2.04071021345708,0.0579308499358443
2.05071369489559,0.0575970786263395
2.06071717633411,0.0546108226881126
2.07072065777262,0.0490941489392441
2.08072413921114,0.041115019700386
2.09072762064965,0.0307389718375513
2.10073110208817,0.0181296836899239
2.11073458352668,0.00364991820381029
2.1207380649652,-0.012084521747736
2.13074154640371,-0.0282183261063984
2.14074502784223,-0.0437281273457859
2.15074850928074,-0.0575297552362044
2.16075199071926,-0.0686047096632847
2.17075547215777,-0.0761354833976379
2.18075895359629,-0.0796339788276614
2.1907624350348,-0.0790366739183631
2.20076591647332,-0.0747370667445346
2.21076939791183,-0.0675356796360112
2.22077287935035,-0.0585087767265619
2.23077636078886,-0.04882071638754
2.24077984222738,-0.0395201756272494
2.25078332366589,-0.0313635059957538
2.26078680510441,-0.0247039720640701
2.27079028654292,-0.0194762378911627
2.28079376798144,-0.0152889586595565
2.29079724941995,-0.0116131548263014
2.30080073085847,-0.00802101410199746
2.31080421229698,-0.00439694098136895
2.3208076937355,-0.00103306819742666
2.33081117517401,0.00144246279848002
2.34081465661253,0.00228427013543096
2.35081813805104,0.000909280007771381
2.36082161948956,-0.00287342544935917
2.37082510092807,-0.00876841652000566
2.38082858236659,-0.016064890962284
2.3908320638051,-0.0238420830368054
2.40083554524362,-0.0312392071382303
2.41083902668213,-0.0377088143445232
2.42084250812065,-0.0431821655360833
2.43084598955916,-0.0481016829145417
2.44084947099768,-0.0533151683600358
2.45085295243619,-0.0598625048569881
2.46085643387471,-0.0686985125943075
2.47085991531323,-0.0803890288058574
2.48086339675174,-0.0948157305499167
2.49086687819026,-0.110944091278841
2.50087035962877,-0.12673358131275
2.51087384106729,-0.139265252167969
2.5208773225058,-0.145107943769204
2.53088080394432,-0.140861581952898
2.54088428538283,-0.123755110659033
2.55088776682135,-0.0921677238895201
2.56089124825986,-0.0459712990270968
2.57089472969838,0.0133656090861177
2.58089821113689,0.082922367961226
2.59090169257541,0.158677308883814
2.60090517401392,0.235985152048872
2.61090865545244,0.31008764601133
2.62091213689095,0.37656884453508
2.63091561832947,0.431683336415998
2.64091909976798,0.472520027756355
2.6509225812065,0.497015717190283
2.66092606264501,0.50388583685371
2.67092954408353,0.492569814988573
2.68093302552204,0.463275361588622
2.69093650696056,0.417144588403855
2.70093998839907,0.356474246384209
2.71094346983759,0.284846655212137
2.7209469512761,0.2070174278071
2.73095043271462,0.128481672821086
2.74095391415313,0.0547710044763089
2.75095739559165,-0.00934750018009551
2.76096087703016,-0.0605519250708418
2.77096435846868,-0.097348198719271
2.78096783990719,-0.120078418550187
2.79097132134571,-0.130592154264668
2.80097480278422,-0.131702235119099
2.81097828422274,-0.126575756032208
2.82098176566125,-0.118187471762177
2.83098524709977,-0.108916951322423
2.84098872853828,-0.100333188311226
2.8509922099768,-0.0931820306241037
2.86099569141531,-0.0875573162400901
2.87099917285383,-0.0831942372372884
2.88100265429234,-0.0797897322457207
2.89100613573086,-0.0772483433553064
2.90100961716937,-0.0757813607102127
2.91101309860789,-0.0758441156452213
2.9210165800464,-0.0779563601611269
2.93102006148492,-0.0824863207277682
2.94102354292343,-0.0894798717826634
2.95102702436195,-0.0985927410985359
2.96103050580046,-0.109149830828547
2.97103398723898,-0.120315997497021
2.98103746867749,-0.131319723885129
2.99104095011601,-0.141640125808475
3.00104443155452,-0.151071832616348
3.01104791299304,-0.159631786797389
3.02105139443155,-0.167349284597414
3.03105487587007,-0.174046128470055
3.04105835730858,-0.179228598493518
3.0510618387471,-0.182162151444497
3.06106532018562,-0.182106205777365
3.07106880162413,-0.178604088539165
3.08107228306265,-0.171701734326978
3.09107576450116,-0.162012354871942
3.10107924593968,-0.150614394009193
3.11108272737819,-0.138827723159094
3.12108620881671,-0.127943850091743
3.13108969025522,-0.118989142823446
3.14109317169374,-0.112579277941728
3.15109665313225,-0.108889649803475
3.16110013457077,-0.107734687483373
3.17110361600928,-0.108724875046106
3.1811070974478,-0.111451258060328
3.19111057888631,-0.115634171492724
3.20111406032483,-0.12117650148098
3.21111754176334,-0.12809249419922
3.22112102320186,-0.136336165730983
3.23112450464037,-0.145607049065051
3.24112798607889,-0.155238286103328
3.2511314675174,-0.164253103737276
3.26113494895592,-0.17160814705445
3.27113843039443,-0.176550196312556
3.28114191183295,-0.178944129092941
3.29114539327146,-0.179426436539765
3.30114887470998,-0.17930027376965
3.31115235614849,-0.180176393581661
3.32115583758701,-0.183443324438151
3.33115931902552,-0.189707090254824
3.34116280046404,-0.198366941944178
3.35116628190255,-0.207472059301726
3.36116976334107,-0.213928460617267
3.37117324477958,-0.214017677784018
3.3811767262181,-0.204093900496873
3.39118020765661,-0.181285744733794
3.40118368909513,-0.14405229178833
3.41118717053364,-0.0925027678660698
3.42119065197216,-0.0284479175029296
3.43119413341067,0.0448057101878895
3.44119761484919,0.122871492967513
3.4512010962877,0.200825938726781
3.46120457772622,0.273769771229845
3.47120805916473,0.337295443084094
3.48121154060325,0.38778397247518
3.49121502204176,0.422518443593767
3.50121850348028,0.439671267726756
3.51122198491879,0.438264220687623
3.52122546635731,0.418190465527797
3.53122894779582,0.380327805611022
3.54123242923434,0.326691831423093
3.55123591067285,0.260518645274161
3.56123939211137,0.186162355247948
3.57124287354988,0.108749363260848
3.5812463549884,0.0336242189182153
3.59124983642691,-0.0342966870870206
3.60125331786543,-0.0911177248903781
3.61125679930394,-0.134385679414415
3.62126028074246,-0.163280245227659
3.63126376218097,-0.178561994063485
3.64126724361949,-0.18229634777907
3.651270725058,-0.177398340806978
3.66127420649652,-0.167077140223176
3.67127768793504,-0.154291101819177
3.68128116937355,-0.141332965201199
3.69128465081207,-0.129636699556758
3.70128813225058,-0.11983273469936
3.7112916136891,-0.111995826352428
3.72129509512761,-0.105964698010883
3.73129857656613,-0.101597673185024
3.74130205800464,-0.0988719250057405
3.75130553944316,-0.0978137962957306
3.76130902088167,-0.0983264350126695
3.77131250232019,-0.100025012526449
3.7813159837587,-0.102181803203255
3.79131946519722,-0.103829303659799
3.80132294663573,-0.103995985250651
3.81132642807425,-0.101988757998979
3.82132990951276,-0.0976121263279404
3.83133339095128,-0.091236097541597
3.84133687238979,-0.0836859570994697
3.85134035382831,-0.07599846084314
3.86134383526682,-0.0691350902662597
3.87134731670534,-0.0637481561935242
3.88135079814385,-0.0600691745804176
3.89135427958237,-0.0579462536475391
3.90135776102088,-0.057008091159709
3.9113612424594,-0.0568875017763158
3.92136472389791,-0.0574138423551201
3.93136820533643,-0.0586954851201633
3.94137168677494,-0.0610585666680986
3.95137516821346,-0.0648652611909372
3.96137864965197,-0.0702778219506442
3.97138213109049,-0.0770504051689838
3.981385612529,-0.0844211608079421
3.99138909396752,-0.0911505423473932
4.00139257540603,-0.0957163864897317
4.01139605684455,-0.0966372012099025
4.02139953828306,-0.0928529273250771
4.03140301972158,-0.0840518538156294
4.04140650116009,-0.0708183158685022
4.05140998259861,-0.0545222990463789
4.06141346403712,-0.036974887662562
4.07141694547564,-0.0199738459318557
4.08142042691415,-0.00490182139665687
4.09142390835267,0.00749313597014491
4.10142738979118,0.017079792015972
4.1114308712297,0.0241190090354786
4.12143435266821,0.0289322780674007
4.13143783410673,0.031594891283927
4.14144131554524,0.0317679194708292
4.15144479698376,0.0287313150422663
4.16144827842227,0.0216204721953368
4.17145175986079,0.00981725023132189
4.1814552412993,-0.00659583274886806
4.19145872273782,-0.0264434539112571
4.20146220417633,-0.0472656847506258
4.21146568561485,-0.0654384513165409
4.22146916705336,-0.0766451410432526
4.23147264849188,-0.0766308256030679
4.24147612993039,-0.0620610771861461
4.25147961136891,-0.0312464696858556
4.26148309280742,0.0154733709885157
4.27148657424594,0.0757717608386667
4.28149005568446,0.145746266709972
4.29149353712297,0.22054928235103
4.30149701856149,0.295064735445038
